date,close,reportedDate_point,trailing_eps_4q_point,is_forecast_point,teps_source_point,trailing_eps_4q,pe_ratio,pe_assumed_low,pe_assumed_mid,pe_assumed_high,price_est_low,price_est_mid,price_est_high,valuation_gap_mid
2000-02-24,26.94,,,,,,,,,,,,,
2000-02-25,27.19,,,,,,,,,,,,,
2000-02-28,27.12,,,,,,,,,,,,,
2000-02-29,28.25,,,,,,,,,,,,,
2000-03-01,29.44,,,,,,,,,,,,,
2000-03-02,28.75,,,,,,,,,,,,,
2000-03-03,28.44,,,,,,,,,,,,,
2000-03-06,27.88,,,,,,,,,,,,,
2000-03-07,27.56,,,,,,,,,,,,,
2000-03-08,27.88,,,,,,,,,,,,,
2000-03-09,28.62,,,,,,,,,,,,,
2000-03-10,28.75,,,,,,,,,,,,,
2000-03-13,28.62,,,,,,,,,,,,,
2000-03-14,27.88,,,,,,,,,,,,,
2000-03-15,27.75,,,,,,,,,,,,,
2000-03-16,29.38,,,,,,,,,,,,,
2000-03-17,29.81,,,,,,,,,,,,,
2000-03-20,30.12,,,,,,,,,,,,,
2000-03-21,29.69,,,,,,,,,,,,,
2000-03-22,30.0,,,,,,,,,,,,,
2000-03-23,30.94,,,,,,,,,,,,,
2000-03-24,30.19,,,,,,,,,,,,,
2000-03-27,29.44,,,,,,,,,,,,,
2000-03-28,29.69,,,,,,,,,,,,,
2000-03-29,29.44,,,,,,,,,,,,,
2000-03-30,31.44,,,,,,,,,,,,,
2000-03-31,35.38,,,,,,,,,,,,,
2000-04-03,33.81,,,,,,,,,,,,,
2000-04-04,33.69,,,,,,,,,,,,,
2000-04-05,34.19,,,,,,,,,,,,,
2000-04-06,34.94,,,,,,,,,,,,,
2000-04-07,34.56,,,,,,,,,,,,,
2000-04-10,34.75,,,,,,,,,,,,,
2000-04-11,34.56,,,,,,,,,,,,,
2000-04-12,34.56,,,,,,,,,,,,,
2000-04-13,36.06,,,,,,,,,,,,,
2000-04-14,34.25,,,,,,,,,,,,,
2000-04-17,34.94,,,,,,,,,,,,,
2000-04-18,35.06,,,,,,,,,,,,,
2000-04-19,34.38,,,,,,,,,,,,,
2000-04-20,33.5,,,,,,,,,,,,,
2000-04-24,33.62,,,,,,,,,,,,,
2000-04-25,34.25,,,,,,,,,,,,,
2000-04-26,33.81,,,,,,,,,,,,,
2000-04-27,33.94,,,,,,,,,,,,,
2000-04-28,34.56,,,,,,,,,,,,,
2000-05-01,35.0,,,,,,,,,,,,,
2000-05-02,35.0,,,,,,,,,,,,,
2000-05-03,33.69,,,,,,,,,,,,,
2000-05-04,35.12,,,,,,,,,,,,,
2000-05-05,35.62,,,,,,,,,,,,,
2000-05-08,34.81,,,,,,,,,,,,,
2000-05-09,34.31,,,,,,,,,,,,,
2000-05-10,33.88,,,,,,,,,,,,,
2000-05-11,34.38,,,,,,,,,,,,,
2000-05-12,34.44,,,,,,,,,,,,,
2000-05-15,33.75,,,,,,,,,,,,,
2000-05-16,34.25,,,,,,,,,,,,,
2000-05-17,33.69,,,,,,,,,,,,,
2000-05-18,34.19,,,,,,,,,,,,,
2000-05-19,33.62,,,,,,,,,,,,,
2000-05-22,34.31,,,,,,,,,,,,,
2000-05-23,33.81,,,,,,,,,,,,,
2000-05-24,33.69,,,,,,,,,,,,,
2000-05-25,35.06,,,,,,,,,,,,,
2000-05-26,34.81,,,,,,,,,,,,,
2000-05-30,36.0,,,,,,,,,,,,,
2000-05-31,35.44,,,,,,,,,,,,,
2000-06-01,36.56,,,,,,,,,,,,,
2000-06-02,36.62,,,,,,,,,,,,,
2000-06-05,36.75,,,,,,,,,,,,,
2000-06-06,36.62,,,,,,,,,,,,,
2000-06-07,36.38,,,,,,,,,,,,,
2000-06-08,35.62,,,,,,,,,,,,,
2000-06-09,36.25,,,,,,,,,,,,,
2000-06-12,35.69,,,,,,,,,,,,,
2000-06-13,37.12,,,,,,,,,,,,,
2000-06-14,37.5,,,,,,,,,,,,,
2000-06-15,36.94,,,,,,,,,,,,,
2000-06-16,36.69,,,,,,,,,,,,,
2000-06-19,36.62,,,,,,,,,,,,,
2000-06-20,37.12,,,,,,,,,,,,,
2000-06-21,37.31,,,,,,,,,,,,,
2000-06-22,37.0,,,,,,,,,,,,,
2000-06-23,37.06,,,,,,,,,,,,,
2000-06-26,38.44,,,,,,,,,,,,,
2000-06-27,38.06,,,,,,,,,,,,,
2000-06-28,38.44,,,,,,,,,,,,,
2000-06-29,38.62,,,,,,,,,,,,,
2000-06-30,35.75,,,,,,,,,,,,,
2000-07-03,37.69,,,,,,,,,,,,,
2000-07-05,37.31,,,,,,,,,,,,,
2000-07-06,36.44,,,,,,,,,,,,,
2000-07-07,36.94,,,,,,,,,,,,,
2000-07-10,37.75,,,,,,,,,,,,,
2000-07-11,37.94,,,,,,,,,,,,,
2000-07-12,39.5,,,,,,,,,,,,,
2000-07-13,38.5,,,,,,,,,,,,,
2000-07-14,38.44,,,,,,,,,,,,,
2000-07-17,38.19,,,,,,,,,,,,,
2000-07-18,37.38,,,,,,,,,,,,,
2000-07-19,36.75,,,,,,,,,,,,,
2000-07-20,37.25,,,,,,,,,,,,,
2000-07-21,36.69,,,,,,,,,,,,,
2000-07-24,35.44,,,,,,,,,,,,,
2000-07-25,35.88,,,,,,,,,,,,,
2000-07-26,36.38,,,,,,,,,,,,,
2000-07-27,36.25,,,,,,,,,,,,,
2000-07-28,36.0,,,,,,,,,,,,,
2000-07-31,36.25,,,,,,,,,,,,,
2000-08-01,35.75,,,,,,,,,,,,,
2000-08-02,36.19,,,,,,,,,,,,,
2000-08-03,36.0,,,,,,,,,,,,,
2000-08-04,36.0,,,,,,,,,,,,,
2000-08-07,35.75,,,,,,,,,,,,,
2000-08-08,35.5,,,,,,,,,,,,,
2000-08-09,35.5,,,,,,,,,,,,,
2000-08-10,35.0,,,,,,,,,,,,,
2000-08-11,35.81,,,,,,,,,,,,,
2000-08-14,36.5,,,,,,,,,,,,,
2000-08-15,35.69,,,,,,,,,,,,,
2000-08-16,35.94,,,,,,,,,,,,,
2000-08-17,35.75,,,,,,,,,,,,,
2000-08-18,35.19,,,,,,,,,,,,,
2000-08-21,35.81,,,,,,,,,,,,,
2000-08-22,35.62,,,,,,,,,,,,,
2000-08-23,34.81,,,,,,,,,,,,,
2000-08-24,36.19,,,,,,,,,,,,,
2000-08-25,36.0,,,,,,,,,,,,,
2000-08-28,35.75,,,,,,,,,,,,,
2000-08-29,35.44,,,,,,,,,,,,,
2000-08-30,34.94,,,,,,,,,,,,,
2000-08-31,35.62,,,,,,,,,,,,,
2000-09-01,35.94,,,,,,,,,,,,,
2000-09-05,35.19,,,,,,,,,,,,,
2000-09-06,35.75,,,,,,,,,,,,,
2000-09-07,36.0,,,,,,,,,,,,,
2000-09-08,35.81,,,,,,,,,,,,,
2000-09-11,35.94,,,,,,,,,,,,,
2000-09-12,35.5,,,,,,,,,,,,,
2000-09-13,35.06,,,,,,,,,,,,,
2000-09-14,35.06,,,,,,,,,,,,,
2000-09-15,35.69,,,,,,,,,,,,,
2000-09-18,35.19,,,,,,,,,,,,,
2000-09-19,33.94,,,,,,,,,,,,,
2000-09-20,33.94,,,,,,,,,,,,,
2000-09-21,34.69,,,,,,,,,,,,,
2000-09-22,34.75,,,,,,,,,,,,,
2000-09-25,33.69,,,,,,,,,,,,,
2000-09-26,32.88,,,,,,,,,,,,,
2000-09-27,33.0,,,,,,,,,,,,,
2000-09-28,34.25,,,,,,,,,,,,,
2000-09-29,34.38,,,,,,,,,,,,,
2000-10-02,33.25,,,,,,,,,,,,,
2000-10-03,33.12,,,,,,,,,,,,,
2000-10-04,32.75,,,,,,,,,,,,,
2000-10-05,33.38,,,,,,,,,,,,,
2000-10-06,33.44,,,,,,,,,,,,,
2000-10-09,32.94,,,,,,,,,,,,,
2000-10-10,32.94,,,,,,,,,,,,,
2000-10-11,32.62,,,,,,,,,,,,,
2000-10-12,32.06,,,,,,,,,,,,,
2000-10-13,35.06,,,,,,,,,,,,,
2000-10-16,34.56,,,,,,,,,,,,,
2000-10-17,33.69,,,,,,,,,,,,,
2000-10-18,32.5,,,,,,,,,,,,,
2000-10-19,33.56,,,,,,,,,,,,,
2000-10-20,33.25,,,,,,,,,,,,,
2000-10-23,34.06,,,,,,,,,,,,,
2000-10-24,33.94,,,,,,,,,,,,,
2000-10-25,32.31,,,,,,,,,,,,,
2000-10-26,33.44,,,,,,,,,,,,,
2000-10-27,33.12,,,,,,,,,,,,,
2000-10-30,33.69,,,,,,,,,,,,,
2000-10-31,34.56,,,,,,,,,,,,,
2000-11-01,34.0,,,,,,,,,,,,,
2000-11-02,34.88,,,,,,,,,,,,,
2000-11-03,35.25,,,,,,,,,,,,,
2000-11-06,35.69,,,,,,,,,,,,,
2000-11-07,35.75,,,,,,,,,,,,,
2000-11-08,36.31,,,,,,,,,,,,,
2000-11-09,35.94,,,,,,,,,,,,,
2000-11-10,35.06,,,,,,,,,,,,,
2000-11-13,35.5,,,,,,,,,,,,,
2000-11-14,36.5,,,,,,,,,,,,,
2000-11-15,37.25,,,,,,,,,,,,,
2000-11-16,36.75,,,,,,,,,,,,,
2000-11-17,37.56,,,,,,,,,,,,,
2000-11-20,37.38,,,,,,,,,,,,,
2000-11-21,37.44,,,,,,,,,,,,,
2000-11-22,37.62,,,,,,,,,,,,,
2000-11-24,38.44,,,,,,,,,,,,,
2000-11-27,40.0,,,,,,,,,,,,,
2000-11-28,39.94,,,,,,,,,,,,,
2000-11-29,40.38,,,,,,,,,,,,,
2000-11-30,39.62,,,,,,,,,,,,,
2000-12-01,40.31,,,,,,,,,,,,,
2000-12-04,39.75,,,,,,,,,,,,,
2000-12-05,41.75,,,,,,,,,,,,,
2000-12-06,42.19,,,,,,,,,,,,,
2000-12-07,43.19,,,,,,,,,,,,,
2000-12-08,43.0,,,,,,,,,,,,,
2000-12-11,43.44,,,,,,,,,,,,,
2000-12-12,42.88,,,,,,,,,,,,,
2000-12-13,42.62,,,,,,,,,,,,,
2000-12-14,41.88,,,,,,,,,,,,,
2000-12-15,42.19,,,,,,,,,,,,,
2000-12-18,42.31,,,,,,,,,,,,,
2000-12-19,41.31,,,,,,,,,,,,,
2000-12-20,40.75,,,,,,,,,,,,,
2000-12-21,40.5,,,,,,,,,,,,,
2000-12-22,42.44,,,,,,,,,,,,,
2000-12-26,42.31,,,,,,,,,,,,,
2000-12-27,43.0,,,,,,,,,,,,,
2000-12-28,44.69,,,,,,,,,,,,,
2000-12-29,44.19,,,,,,,,,,,,,
2001-01-02,41.88,,,,,,,,,,,,,
2001-01-03,43.06,,,,,,,,,,,,,
2001-01-04,42.69,,,,,,,,,,,,,
2001-01-05,41.56,,,,,,,,,,,,,
2001-01-08,41.25,,,,,,,,,,,,,
2001-01-09,40.81,,,,,,,,,,,,,
2001-01-10,40.5,,,,,,,,,,,,,
2001-01-11,40.5,,,,,,,,,,,,,
2001-01-12,41.06,,,,,,,,,,,,,
2001-01-16,41.12,,,,,,,,,,,,,
2001-01-17,41.69,,,,,,,,,,,,,
2001-01-18,39.75,,,,,,,,,,,,,
2001-01-19,39.06,,,,,,,,,,,,,
2001-01-22,39.0,,,,,,,,,,,,,
2001-01-23,40.5,,,,,,,,,,,,,
2001-01-24,41.0,,,,,,,,,,,,,
2001-01-25,41.44,,,,,,,,,,,,,
2001-01-26,40.06,,,,,,,,,,,,,
2001-01-29,41.95,,,,,,,,,,,,,
2001-01-30,41.4,,,,,,,,,,,,,
2001-01-31,41.41,,,,,,,,,,,,,
2001-02-01,41.72,,,,,,,,,,,,,
2001-02-02,40.6,,,,,,,,,,,,,
2001-02-05,40.57,,,,,,,,,,,,,
2001-02-06,40.39,,,,,,,,,,,,,
2001-02-07,41.53,,,,,,,,,,,,,
2001-02-08,41.53,,,,,,,,,,,,,
2001-02-09,41.87,,,,,,,,,,,,,
2001-02-12,43.26,,,,,,,,,,,,,
2001-02-13,43.03,,,,,,,,,,,,,
2001-02-14,43.0,,,,,,,,,,,,,
2001-02-15,43.6,,,,,,,,,,,,,
2001-02-16,43.09,,,,,,,,,,,,,
2001-02-20,42.96,,,,,,,,,,,,,
2001-02-21,42.9,,,,,,,,,,,,,
2001-02-22,42.45,,,,,,,,,,,,,
2001-02-23,42.28,,,,,,,,,,,,,
2001-02-26,43.24,,,,,,,,,,,,,
2001-02-27,43.3,,,,,,,,,,,,,
2001-02-28,42.95,,,,,,,,,,,,,
2001-03-01,41.84,,,,,,,,,,,,,
2001-03-02,42.68,,,,,,,,,,,,,
2001-03-05,43.11,,,,,,,,,,,,,
2001-03-06,43.8,,,,,,,,,,,,,
2001-03-07,43.99,,,,,,,,,,,,,
2001-03-08,44.5,,,,,,,,,,,,,
2001-03-09,44.46,,,,,,,,,,,,,
2001-03-12,43.9,,,,,,,,,,,,,
2001-03-13,44.1,,,,,,,,,,,,,
2001-03-14,43.07,,,,,,,,,,,,,
2001-03-15,43.17,,,,,,,,,,,,,
2001-03-16,41.85,,,,,,,,,,,,,
2001-03-19,42.53,,,,,,,,,,,,,
2001-03-20,42.43,,,,,,,,,,,,,
2001-03-21,40.3,,,,,,,,,,,,,
2001-03-22,40.69,,,,,,,,,,,,,
2001-03-23,41.41,,,,,,,,,,,,,
2001-03-26,40.98,,,,,,,,,,,,,
2001-03-27,41.24,,,,,,,,,,,,,
2001-03-28,41.67,,,,,,,,,,,,,
2001-03-29,41.46,,,,,,,,,,,,,
2001-03-30,40.95,,,,,,,,,,,,,
2001-04-02,40.79,,,,,,,,,,,,,
2001-04-03,41.4,,,,,,,,,,,,,
2001-04-04,41.36,,,,,,,,,,,,,
2001-04-05,44.0,,,,,,,,,,,,,
2001-04-06,43.14,,,,,,,,,,,,,
2001-04-09,44.4,,,,,,,,,,,,,
2001-04-10,45.66,,,,,,,,,,,,,
2001-04-11,45.3,,,,,,,,,,,,,
2001-04-12,46.94,,,,,,,,,,,,,
2001-04-16,46.77,,,,,,,,,,,,,
2001-04-17,47.11,,,,,,,,,,,,,
2001-04-18,47.12,,,,,,,,,,,,,
2001-04-19,46.74,,,,,,,,,,,,,
2001-04-20,45.67,,,,,,,,,,,,,
2001-04-23,46.45,,,,,,,,,,,,,
2001-04-24,47.5,,,,,,,,,,,,,
2001-04-25,48.0,,,,,,,,,,,,,
2001-04-26,49.7,,,,,,,,,,,,,
2001-04-27,49.5,,,,,,,,,,,,,
2001-04-30,48.91,,,,,,,,,,,,,
2001-05-01,48.89,,,,,,,,,,,,,
2001-05-02,48.14,,,,,,,,,,,,,
2001-05-03,48.1,,,,,,,,,,,,,
2001-05-04,49.66,,,,,,,,,,,,,
2001-05-07,49.47,,,,,,,,,,,,,
2001-05-08,49.76,,,,,,,,,,,,,
2001-05-09,49.61,,,,,,,,,,,,,
2001-05-10,49.5,,,,,,,,,,,,,
2001-05-11,49.25,,,,,,,,,,,,,
2001-05-14,49.25,,,,,,,,,,,,,
2001-05-15,49.73,,,,,,,,,,,,,
2001-05-16,50.15,,,,,,,,,,,,,
2001-05-17,50.98,,,,,,,,,,,,,
2001-05-18,50.34,,,,,,,,,,,,,
2001-05-21,50.92,,,,,,,,,,,,,
2001-05-22,50.32,,,,,,,,,,,,,
2001-05-23,48.96,,,,,,,,,,,,,
2001-05-24,49.42,,,,,,,,,,,,,
2001-05-25,48.77,,,,,,,,,,,,,
2001-05-29,48.35,,,,,,,,,,,,,
2001-05-30,47.6,,,,,,,,,,,,,
2001-05-31,48.76,,,,,,,,,,,,,
2001-06-01,48.43,,,,,,,,,,,,,
2001-06-04,48.61,,,,,,,,,,,,,
2001-06-05,49.45,,,,,,,,,,,,,
2001-06-06,48.6,,,,,,,,,,,,,
2001-06-07,48.13,,,,,,,,,,,,,
2001-06-08,47.67,,,,,,,,,,,,,
2001-06-11,47.42,,,,,,,,,,,,,
2001-06-12,47.41,,,,,,,,,,,,,
2001-06-13,47.76,,,,,,,,,,,,,
2001-06-14,46.5,,,,,,,,,,,,,
2001-06-15,46.48,,,,,,,,,,,,,
2001-06-18,46.81,,,,,,,,,,,,,
2001-06-19,47.01,,,,,,,,,,,,,
2001-06-20,47.9,,,,,,,,,,,,,
2001-06-21,47.62,,,,,,,,,,,,,
2001-06-22,46.52,,,,,,,,,,,,,
2001-06-25,46.42,,,,,,,,,,,,,
2001-06-26,47.36,,,,,,,,,,,,,
2001-06-27,46.97,,,,,,,,,,,,,
2001-06-28,47.36,,,,,,,,,,,,,
2001-06-29,44.0,,,,,,,,,,,,,
2001-07-02,44.92,,,,,,,,,,,,,
2001-07-03,45.29,,,,,,,,,,,,,
2001-07-05,45.71,,,,,,,,,,,,,
2001-07-06,45.7,,,,,,,,,,,,,
2001-07-09,45.61,,,,,,,,,,,,,
2001-07-10,45.25,,,,,,,,,,,,,
2001-07-11,44.55,,,,,,,,,,,,,
2001-07-12,45.3,,,,,,,,,,,,,
2001-07-13,45.28,,,,,,,,,,,,,
2001-07-16,45.33,,,,,,,,,,,,,
2001-07-17,46.2,,,,,,,,,,,,,
2001-07-18,46.31,,,,,,,,,,,,,
2001-07-19,46.18,,,,,,,,,,,,,
2001-07-20,46.13,,,,,,,,,,,,,
2001-07-23,46.03,,,,,,,,,,,,,
2001-07-24,45.09,,,,,,,,,,,,,
2001-07-25,45.39,,,,,,,,,,,,,
2001-07-26,46.16,,,,,,,,,,,,,
2001-07-27,46.03,,,,,,,,,,,,,
2001-07-30,46.69,,,,,,,,,,,,,
2001-07-31,47.65,,,,,,,,,,,,,
2001-08-01,48.36,,,,,,,,,,,,,
2001-08-02,47.95,,,,,,,,,,,,,
2001-08-03,47.99,,,,,,,,,,,,,
2001-08-06,47.32,,,,,,,,,,,,,
2001-08-07,48.08,,,,,,,,,,,,,
2001-08-08,47.68,,,,,,,,,,,,,
2001-08-09,47.36,,,,,,,,,,,,,
2001-08-10,46.88,,,,,,,,,,,,,
2001-08-13,47.21,,,,,,,,,,,,,
2001-08-14,47.55,,,,,,,,,,,,,
2001-08-15,46.91,,,,,,,,,,,,,
2001-08-16,47.59,,,,,,,,,,,,,
2001-08-17,47.15,,,,,,,,,,,,,
2001-08-20,49.09,,,,,,,,,,,,,
2001-08-21,48.95,,,,,,,,,,,,,
2001-08-22,49.59,,,,,,,,,,,,,
2001-08-23,49.19,,,,,,,,,,,,,
2001-08-24,49.96,,,,,,,,,,,,,
2001-08-27,50.0,,,,,,,,,,,,,
2001-08-28,49.05,,,,,,,,,,,,,
2001-08-29,49.3,,,,,,,,,,,,,
2001-08-30,49.07,,,,,,,,,,,,,
2001-08-31,49.2,,,,,,,,,,,,,
2001-09-04,49.57,,,,,,,,,,,,,
2001-09-05,49.5,,,,,,,,,,,,,
2001-09-06,49.46,,,,,,,,,,,,,
2001-09-07,48.92,,,,,,,,,,,,,
2001-09-10,47.69,,,,,,,,,,,,,
2001-09-17,44.2,,,,,,,,,,,,,
2001-09-18,44.25,,,,,,,,,,,,,
2001-09-19,41.29,,,,,,,,,,,,,
2001-09-20,37.8,,,,,,,,,,,,,
2001-09-21,35.71,,,,,,,,,,,,,
2001-09-24,36.7,,,,,,,,,,,,,
2001-09-25,37.38,,,,,,,,,,,,,
2001-09-26,36.21,,,,,,,,,,,,,
2001-09-27,36.41,,,,,,,,,,,,,
2001-09-28,37.39,,,,,,,,,,,,,
2001-10-01,37.37,,,,,,,,,,,,,
2001-10-02,37.29,,,,,,,,,,,,,
2001-10-03,37.33,,,,,,,,,,,,,
2001-10-04,38.6,,,,,,,,,,,,,
2001-10-05,39.08,,,,,,,,,,,,,
2001-10-08,38.27,,,,,,,,,,,,,
2001-10-09,38.52,,,,,,,,,,,,,
2001-10-10,39.41,,,,,,,,,,,,,
2001-10-11,40.92,,,,,,,,,,,,,
2001-10-12,40.4,,,,,,,,,,,,,
2001-10-15,40.76,,,,,,,,,,,,,
2001-10-16,41.6,,,,,,,,,,,,,
2001-10-17,41.41,,,,,,,,,,,,,
2001-10-18,40.08,,,,,,,,,,,,,
2001-10-19,40.0,,,,,,,,,,,,,
2001-10-22,40.32,,,,,,,,,,,,,
2001-10-23,40.96,,,,,,,,,,,,,
2001-10-24,40.9,,,,,,,,,,,,,
2001-10-25,40.95,,,,,,,,,,,,,
2001-10-26,42.57,,,,,,,,,,,,,
2001-10-29,40.74,,,,,,,,,,,,,
2001-10-30,39.85,,,,,,,,,,,,,
2001-10-31,40.0,,,,,,,,,,,,,
2001-11-01,40.44,,,,,,,,,,,,,
2001-11-02,41.38,,,,,,,,,,,,,
2001-11-05,40.74,,,,,,,,,,,,,
2001-11-06,40.86,,,,,,,,,,,,,
2001-11-07,40.69,,,,,,,,,,,,,
2001-11-08,39.91,,,,,,,,,,,,,
2001-11-09,39.74,,,,,,,,,,,,,
2001-11-12,39.28,,,,,,,,,,,,,
2001-11-13,39.74,,,,,,,,,,,,,
2001-11-14,40.49,,,,,,,,,,,,,
2001-11-15,40.45,,,,,,,,,,,,,
2001-11-16,40.95,,,,,,,,,,,,,
2001-11-19,41.68,,,,,,,,,,,,,
2001-11-20,41.64,,,,,,,,,,,,,
2001-11-21,41.09,,,,,,,,,,,,,
2001-11-23,41.52,,,,,,,,,,,,,
2001-11-26,42.39,,,,,,,,,,,,,
2001-11-27,42.42,,,,,,,,,,,,,
2001-11-28,41.81,,,,,,,,,,,,,
2001-11-29,43.05,,,,,,,,,,,,,
2001-11-30,42.4,,,,,,,,,,,,,
2001-12-03,42.46,,,,,,,,,,,,,
2001-12-04,43.49,,,,,,,,,,,,,
2001-12-05,44.18,,,,,,,,,,,,,
2001-12-06,44.19,,,,,,,,,,,,,
2001-12-07,43.98,,,,,,,,,,,,,
2001-12-10,43.08,,,,,,,,,,,,,
2001-12-11,42.95,,,,,,,,,,,,,
2001-12-12,43.5,,,,,,,,,,,,,
2001-12-13,43.36,,,,,,,,,,,,,
2001-12-14,43.63,,,,,,,,,,,,,
2001-12-17,44.26,,,,,,,,,,,,,
2001-12-18,45.2,,,,,,,,,,,,,
2001-12-19,45.5,,,,,,,,,,,,,
2001-12-20,45.51,,,,,,,,,,,,,
2001-12-21,46.12,,,,,,,,,,,,,
2001-12-24,46.58,,,,,,,,,,,,,
2001-12-26,47.15,,,,,,,,,,,,,
2001-12-27,47.1,,,,,,,,,,,,,
2001-12-28,47.7,,,,,,,,,,,,,
2001-12-31,47.31,,,,,,,,,,,,,
2002-01-02,46.47,,,,,,,,,,,,,
2002-01-03,46.79,,,,,,,,,,,,,
2002-01-04,47.11,,,,,,,,,,,,,
2002-01-07,47.14,,,,,,,,,,,,,
2002-01-08,47.7,,,,,,,,,,,,,
2002-01-09,47.1,,,,,,,,,,,,,
2002-01-10,46.47,,,,,,,,,,,,,
2002-01-11,46.15,,,,,,,,,,,,,
2002-01-14,45.2,,,,,,,,,,,,,
2002-01-15,44.97,,,,,,,,,,,,,
2002-01-16,44.46,,,,,,,,,,,,,
2002-01-17,45.08,,,,,,,,,,,,,
2002-01-18,44.13,,,,,,,,,,,,,
2002-01-22,44.83,,,,,,,,,,,,,
2002-01-23,44.66,,,,,,,,,,,,,
2002-01-24,44.65,,,,,,,,,,,,,
2002-01-25,45.51,,,,,,,,,,,,,
2002-01-28,45.45,,,,,,,,,,,,,
2002-01-29,45.13,,,,,,,,,,,,,
2002-01-30,45.44,,,,,,,,,,,,,
2002-01-31,45.31,,,,,,,,,,,,,
2002-02-01,45.65,,,,,,,,,,,,,
2002-02-04,45.3,,,,,,,,,,,,,
2002-02-05,44.99,,,,,,,,,,,,,
2002-02-06,44.65,,,,,,,,,,,,,
2002-02-07,44.08,,,,,,,,,,,,,
2002-02-08,44.6,,,,,,,,,,,,,
2002-02-11,44.85,,,,,,,,,,,,,
2002-02-12,45.61,,,,,,,,,,,,,
2002-02-13,47.25,,,,,,,,,,,,,
